Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,1260.25,1219.1062,1260.1656469506186,1239.6359234753093
2024-01-02,1296.199951171875,1211.7346,1260.8484291487157,1236.2915145743577
2024-01-03,1298.5999755859375,1199.7638,1261.5186996656455,1230.6412498328227
2024-01-04,1312.949951171875,1187.2274,1262.1872535091752,1224.7073267545875
2024-01-05,1300.199951171875,1177.0095,1262.8555900694382,1219.9325450347192
2024-01-08,1305.300048828125,1170.6315,1263.5238994313918,1217.0776997156959
2024-01-09,1324.0,1168.5625,1264.1922053942906,1216.3773526971454
2024-01-10,1324.8499755859375,1170.5853,1264.8605109324992,1217.7229054662496
2024-01-11,1316.25,1175.7026,1265.5288164176477,1220.615708208824
2024-01-12,1325.949951171875,1182.8984,1266.1971218961664,1224.5477609480831
2024-01-15,1329.3499755859375,1191.0557,1266.865427373857,1228.9605636869285
2024-01-16,1313.449951171875,1199.1515,1267.5337328514445,1233.342616425722
2024-01-17,1299.0,1206.5189,1268.2020383290185,1237.3604691645091
2024-01-18,1335.75,1212.7097,1268.870343806591,1240.7900219032956
2024-01-19,1335.5999755859375,1217.2805,1269.5386492841635,1243.4095746420817
2024-01-23,1378.300048828125,1220.112,1270.206954761736,1245.1594773808679
2024-01-24,1382.0999755859375,1221.4844,1270.8752602393083,1246.179830119654
2024-01-25,1368.300048828125,1221.8485,1271.5435657168807,1246.6960328584405
2024-01-29,1400.8499755859375,1221.747,1272.2118711944531,1246.9794355972267
2024-01-30,1371.75,1221.6266,1272.8801766720255,1247.253388336013
