Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,381.7999877929688,351.81985,376.5226199492125,364.17123497460625
2024-01-02,392.6499938964844,349.63922,376.5046312074459,363.071925603723
2024-01-03,384.5499877929688,345.34808,376.6211489916688,360.9846144958344
2024-01-04,384.75,340.5953,376.7269097340943,358.66110486704713
2024-01-05,384.25,336.5196,376.8360553087187,356.67782765435936
2024-01-08,380.3999938964844,333.85504,376.9450089390619,355.40002446953093
2024-01-09,385.3500061035156,332.89926,377.0540502048892,354.9766551024446
2024-01-10,382.0499877929688,333.60605,377.1630888954432,355.38456944772156
2024-01-11,384.3500061035156,335.66055,377.2721299296275,356.46633996481376
2024-01-12,381.1000061035156,338.3922,377.3811709656916,357.8866854828458
2024-01-15,384.6499938964844,341.23758,377.4902120666383,359.3638960333192
2024-01-16,381.8999938964844,343.8316,377.599253169661,360.7154265848305
2024-01-17,379.6499938964844,345.913,377.7082942745432,361.81064713727164
2024-01-18,375.6499938964844,347.4995,377.8173353795408,362.65841768977043
2024-01-19,383.25,348.63354,377.9263764845933,363.27995824229663
2024-01-23,375.2999877929688,349.43845,378.0354175896509,363.7369337948254
2024-01-24,382.6000061035156,350.08032,378.14445869471007,364.112389347355
2024-01-25,389.3999938964844,350.7285,378.25349979976943,364.49099989988474
2024-01-29,412.7999877929688,351.40887,378.3625409048289,364.8857054524144
2024-01-30,402.5499877929688,352.2749,378.47158200988827,365.37324100494413
