Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,5319.7998046875,5036.6616,5342.642567441361,5189.652083720681
2024-01-02,5288.85009765625,5022.296,5346.699580439105,5184.497790219553
2024-01-03,5253.7998046875,4979.0664,5349.994015394807,5164.530207697404
2024-01-04,5361.2998046875,4919.9307,5352.794174841229,5136.362437420614
2024-01-05,5272.35009765625,4856.895,5355.265244029997,5106.080122014999
2024-01-08,5177.35009765625,4800.1245,5357.517377632542,5078.82093881627
2024-01-09,5122.39990234375,4756.8433,5359.623855447379,5058.233577723689
2024-01-10,5086.64990234375,4731.8813,5361.633429901186,5046.757364950593
2024-01-11,5136.7001953125,4726.8516,5363.578535502005,5045.215067751003
2024-01-12,5151.10009765625,4740.9946,5365.48075060905,5053.237675304525
2024-01-15,5177.35009765625,4771.5835,5367.354431092457,5069.468965546228
2024-01-16,5130.60009765625,4814.2183,5369.209127771426,5091.713713885713
2024-01-17,5061.7001953125,4863.392,5371.051194712027,5117.221597356013
2024-01-18,5015.14990234375,4913.829,5372.8848592119175,5143.356929605959
2024-01-19,5138.64990234375,4961.1797,5374.7129336506505,5167.946316825325
2024-01-23,5048.10009765625,5002.713,5376.537289076679,5189.62514453834
2024-01-24,5142.25,5037.197,5378.359170280136,5207.778085140068
2024-01-25,5141.89990234375,5065.191,5380.179405407652,5222.685202703826
2024-01-29,5136.89990234375,5087.097,5381.998545417036,5234.547772708518
2024-01-30,5091.75,5103.7583,5383.8169568550975,5243.787628427549
