Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,610.4000244140625,535.0443,614.4244513955629,574.7343756977814
2024-01-02,617.0,531.836,614.3790656865572,573.1075328432786
2024-01-03,593.0499877929688,524.3692,614.552510013783,569.4608550068915
2024-01-04,590.5,514.9822,614.815306249011,564.8987531245054
2024-01-05,587.0,505.52963,615.1121126386846,560.3208713193424
2024-01-08,577.6500244140625,497.2721,615.4216287795064,556.3468643897531
2024-01-09,575.9500122070312,490.9961,615.7358705445072,553.3659852722536
2024-01-10,580.0499877929688,487.10428,616.051866843675,551.5780734218375
2024-01-11,576.9500122070312,485.6982,616.3685143059948,551.0333571529974
2024-01-12,582.0499877929688,486.58813,616.6854034081324,551.6367667040662
2024-01-15,574.6500244140625,489.34344,617.0023821773981,553.172911088699
2024-01-16,579.5499877929688,493.55963,617.3193942198269,555.4395121099135
2024-01-17,560.25,498.88876,617.6364186090384,558.2625893045192
2024-01-18,554.9000244140625,504.93994,617.9534475798082,561.4466937899041
2024-01-19,557.0999755859375,511.1608,618.2704782506704,564.7156391253352
2024-01-23,541.4000244140625,517.2291,618.5875095523909,567.9083047761955
2024-01-24,565.1500244140625,522.99286,618.9045410882059,570.9487005441028
2024-01-25,567.2000122070312,528.3745,619.2215727108869,573.7980363554434
2024-01-29,567.9000244140625,533.4517,619.5386043658017,576.4951521829008
2024-01-30,569.25,538.31934,619.8556360326775,579.0874880163387
