Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,238.25,235.98431,236.90128164505168,236.44279582252585
2024-01-02,237.8500061035156,234.00444,236.62153859147432,235.31298929573717
2024-01-03,237.0500030517578,230.23763,236.3806397671492,233.3091348835746
2024-01-04,241.4499969482422,225.56613,236.17430643016695,230.87021821508347
2024-01-05,241.25,220.7577,235.99903410749585,228.37836705374792
2024-01-08,242.3500061035156,216.49232,235.8516689356527,226.17199446782635
2024-01-09,242.3000030517578,213.2765,235.72937735925024,224.50293867962512
2024-01-10,239.1499938964844,211.43025,235.6296135271275,223.52993176356375
2024-01-11,241.9499969482422,211.07333,235.55009008150856,223.3117100407543
2024-01-12,239.5,212.18018,235.4887519118201,223.83446595591005
2024-01-15,241.1499938964844,214.54045,235.44375257343816,224.99210128671908
2024-01-16,239.0500030517578,217.89265,235.4134331007612,226.6530415503806
2024-01-17,239.1999969482422,221.83604,235.3963029715,228.61617148575
2024-01-18,233.4499969482422,225.98457,235.39102300376177,230.68779650188088
2024-01-19,235.3999938964844,229.94385,235.39638998968096,232.6701199948405
2024-01-23,237.9499969482422,233.43007,235.41132288927696,234.42069644463848
2024-01-24,246.1999969482422,236.25607,235.43485042611997,235.84546021306
2024-01-25,245.5,238.3497,235.46609994247297,236.90789997123647
2024-01-29,253.9499969482422,239.73047,235.5042873860288,237.61737869301442
2024-01-30,254.1000061035156,240.51631,235.5487083133447,238.03250915667235
