Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,468.0499877929688,450.32245,462.4654007598205,456.39392537991023
2024-01-02,470.3500061035156,448.91678,462.4937342387458,455.7052571193729
2024-01-03,477.25,446.17523,462.6834008852673,454.42931544263365
2024-01-04,476.3999938964844,442.9263,462.8120022423567,452.86915112117833
2024-01-05,473.9500122070313,439.87195,462.9644029240209,451.4181764620105
2024-01-08,465.5,437.48843,463.10756497719296,450.2979974885965
2024-01-09,464.5499877929688,435.97147,463.2543152809548,449.6128926404774
2024-01-10,463.2999877929688,435.42126,463.3996720213704,449.41046601068524
2024-01-11,462.6499938964844,435.79916,463.54556998308936,449.67236499154467
2024-01-12,466.7000122070313,436.99258,463.6912577497593,450.34191887487964
2024-01-15,467.6000061035156,438.8067,463.8370271502565,451.32186357512825
2024-01-16,472.2999877929688,441.02368,463.9827648464789,452.50322242323944
2024-01-17,466.6000061035156,443.3746,464.128514855747,453.75155742787354
2024-01-18,465.5,445.67615,464.2742600829757,454.9752050414878
2024-01-19,471.5,447.7504,464.4200071674135,456.08520358370674
2024-01-23,459.2999877929688,449.45575,464.56575353056365,457.01075176528184
2024-01-24,463.6000061035156,450.7386,464.7115001738416,457.7250500869208
2024-01-25,455.6499938964844,451.6222,464.8572467083258,458.23972335416295
2024-01-29,449.7999877929688,452.1849,465.0029932850625,458.59394664253125
2024-01-30,438.0499877929688,452.5515,465.1487398453895,458.8501199226947
