Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,2654.75,2545.7231,2662.413566839798,2604.0683334198993
2024-01-02,2613.800048828125,2545.3667,2661.8872645405268,2603.6269822702634
2024-01-03,2606.550048828125,2540.7239,2663.3367484576997,2602.03032422885
2024-01-04,2592.550048828125,2533.598,2663.7773839334745,2598.6876919667375
2024-01-05,2620.050048828125,2525.858,2664.540371569248,2595.199185784624
2024-01-08,2578.25,2518.7153,2665.229569835545,2591.9724349177723
2024-01-09,2579.75,2512.9563,2665.9285861395515,2589.4424430697754
2024-01-10,2577.39990234375,2509.2283,2666.6286867669137,2587.928493383457
2024-01-11,2536.199951171875,2507.7378,2667.327516994198,2587.532658497099
2024-01-12,2544.0,2508.5244,2668.026861751051,2588.275630875525
2024-01-15,2573.199951171875,2511.3257,2668.7260624294167,2590.0258812147085
2024-01-16,2569.10009765625,2515.695,2669.4252911667577,2592.560145583379
2024-01-17,2562.89990234375,2520.9077,2670.124517834306,2595.5161089171534
2024-01-18,2548.0,2526.5964,2670.823743305894,2598.7100716529467
2024-01-19,2565.39990234375,2532.3655,2671.5229695009825,2601.944234750491
2024-01-23,2375.550048828125,2537.7039,2672.222195447797,2604.9630477238984
2024-01-24,2441.64990234375,2542.399,2672.921421455584,2607.660210727792
2024-01-25,2428.300048828125,2546.4187,2673.6206474538585,2610.0196737269293
2024-01-29,2444.39990234375,2549.9902,2674.3198734518965,2612.1550367259483
2024-01-30,2458.64990234375,2553.3916,2675.0190994507816,2614.205349725391
