Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,1013.0499877929688,972.60895,1031.516327082623,1002.0626385413116
2024-01-02,1021.7000122070312,968.62115,1031.463946880385,1000.0425484401925
2024-01-03,1035.199951171875,962.1294,1031.7210033774763,996.9252016887382
2024-01-04,1047.9000244140625,954.84216,1032.1407471409846,993.4914535704922
2024-01-05,1046.5999755859375,948.1006,1032.6462233878865,990.3734116939432
2024-01-08,1049.050048828125,942.81433,1033.1968820626082,988.0056060313041
2024-01-09,1064.5,939.58417,1033.7713526760156,986.6777613380077
2024-01-10,1062.699951171875,938.71234,1034.3583726032691,986.5353563016346
2024-01-11,1062.8499755859375,940.144,1034.9520062414217,987.5480031207109
2024-01-12,1076.3499755859375,943.6139,1035.5491254224796,989.5815127112398
2024-01-15,1102.4000244140625,948.6294,1036.1480815464486,992.3887407732243
2024-01-16,1095.9000244140625,954.5606,1036.7480057719008,995.6543028859504
2024-01-17,1085.25,960.8044,1037.3484402039994,999.0764201019997
2024-01-18,1087.050048828125,966.7598,1037.9491435240468,1002.3544717620234
2024-01-19,1125.0,971.8429,1038.5499885528106,1005.1964442764054
2024-01-23,1158.0,975.72595,1039.1509082645805,1007.4384291322903
2024-01-24,1189.949951171875,978.294,1039.7518673356187,1009.0229336678094
2024-01-25,1160.550048828125,979.6581,1040.3528471496893,1010.0054735748447
2024-01-29,1162.1500244140625,980.07367,1040.9538378957056,1010.5137539478528
2024-01-30,1158.6500244140625,979.8653,1041.5548344030512,1010.7100672015256
