Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,5821.64990234375,5618.0903,5798.381788105442,5708.236044052721
2024-01-02,5926.7998046875,5599.626,5802.9758502341365,5701.300925117068
2024-01-03,5931.89990234375,5574.9204,5803.875429567841,5689.39791478392
2024-01-04,5842.2001953125,5554.8887,5807.870766976503,5681.379733488251
2024-01-05,5835.64990234375,5545.034,5809.272983681409,5677.153491840704
2024-01-08,5761.35009765625,5547.654,5812.847289307856,5680.250644653928
2024-01-09,5749.7998046875,5561.881,5814.602177031229,5688.241588515615
2024-01-10,5787.2001953125,5582.5537,5817.88107303668,5700.21738651834
2024-01-11,5692.4501953125,5606.307,5819.883406225025,5713.0952031125125
2024-01-12,5688.85009765625,5630.804,5822.955033225735,5726.8795166128675
2024-01-15,5783.25,5653.8027,5825.130982205873,5739.466841102936
2024-01-16,5758.14990234375,5672.6714,5828.057182526904,5750.364291263452
2024-01-17,5649.9501953125,5685.365,5830.354945997209,5757.8599729986045
2024-01-18,5649.9501953125,5691.7437,5833.179110226598,5762.461405113299
2024-01-19,5668.2001953125,5691.444,5835.562342707883,5763.503171353941
2024-01-23,5674.39990234375,5684.7144,5838.314915094423,5761.514657547212
2024-01-24,5902.10009765625,5673.5894,5840.758115415557,5757.173757707778
2024-01-25,5855.5,5660.1294,5843.460456635066,5751.794928317533
2024-01-29,5843.7001953125,5646.733,5845.945732344402,5746.339366172201
2024-01-30,5840.9501953125,5636.2173,5848.6128297422565,5742.415064871128
