Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,1047.8499755859375,996.71014,1025.3169961827,1011.01356809135
2024-01-02,1078.4000244140625,959.43005,1021.335774633465,990.3829123167325
2024-01-03,1094.25,904.75397,1024.305319672177,964.5296448360884
2024-01-04,1123.199951171875,845.8627,1027.0038361362913,936.4332680681457
2024-01-05,1154.25,792.50183,1024.024029699652,908.2629298498259
2024-01-08,1168.8499755859375,751.76733,1024.853169686807,888.3102498434034
2024-01-09,1197.0999755859375,727.6711,1028.2714466289776,877.9712733144888
2024-01-10,1214.3499755859375,721.9751,1026.6089710080953,874.2920355040476
2024-01-11,1202.949951171875,734.03955,1025.9238560268032,879.9817030134016
2024-01-12,1207.0999755859375,761.298,1029.167385093716,895.232692546858
2024-01-15,1203.0999755859375,799.69666,1028.971403691015,914.3340318455075
2024-01-16,1193.3499755859375,844.3823,1027.4849867852408,935.9336433926204
2024-01-17,1166.8499755859375,890.7403,1029.9341354784713,960.3372177392357
2024-01-18,1154.050048828125,934.6318,1030.9766450534728,982.8042225267363
2024-01-19,1152.449951171875,972.4578,1029.39656694223,1000.9271834711151
2024-01-23,1137.0999755859375,1002.4047,1030.7928862646177,1016.5987931323089
2024-01-24,1120.5999755859375,1023.97736,1032.6065199932218,1028.2919399966108
2024-01-25,1146.300048828125,1037.5984,1031.470403240187,1034.5344016200934
2024-01-29,1196.6500244140625,1043.8763,1031.8833993623289,1037.8798496811644
2024-01-30,1187.3499755859375,1044.0428,1033.9392116030692,1038.9910058015346
