Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,2118.875,2068.4067,2127.02880462287,2097.717752311435
2024-01-02,2093.127197265625,2057.4573,2128.5686508092253,2093.012975404613
2024-01-03,2063.9931640625,2035.6273,2129.3174145814364,2082.4723572907183
2024-01-04,2062.0009765625,2007.8553,2130.545901881942,2069.200600940971
2024-01-05,2071.26416015625,1978.9332,2131.4944416846743,2055.213820842337
2024-01-08,2059.510986328125,1953.3136,2132.605618497314,2042.959609248657
2024-01-09,2055.87548828125,1934.358,2133.6223608565683,2033.990180428284
2024-01-10,2068.550048828125,1924.3185,2134.6939326607926,2029.5062163303965
2024-01-11,2083.699951171875,1924.0525,2135.7336702670186,2029.8930851335094
2024-01-12,2111.550048828125,1933.2765,2136.79189092076,2035.03419546038
2024-01-15,2101.0,1950.6188,2137.839380253168,2044.2290901265842
2024-01-16,2115.199951171875,1974.0834,2138.893100227788,2056.488250113894
2024-01-17,2067.85009765625,2000.925,2139.943202670036,2070.434101335018
2024-01-18,2053.64990234375,2028.4397,2140.9954054640634,2084.7175527320314
2024-01-19,2081.199951171875,2053.8735,2142.0463887865994,2097.9599443933
2024-01-23,2049.60009765625,2075.2957,2143.098080138492,2109.1968900692464
2024-01-24,2071.300048828125,2091.3547,2144.1493604060965,2117.752030203048
2024-01-25,2076.5,2101.6633,2145.200879350657,2123.432089675329
2024-01-29,2104.5,2106.6375,2146.252259718554,2126.4448798592766
2024-01-30,2126.14990234375,2107.1077,2147.30372054454,2127.20571027227
