Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,1909.1500244140625,1853.6909,1904.8223129331243,1879.256606466562
2024-01-02,1865.050048828125,1849.2789,1906.501137764774,1877.890018882387
2024-01-03,1865.9000244140625,1836.3634,1910.2679086546443,1873.3156543273221
2024-01-04,1863.5999755859373,1818.1196,1911.4667516816123,1864.7931758408063
2024-01-05,1847.5999755859373,1797.733,1909.037026260512,1853.385013130256
2024-01-08,1826.0999755859373,1778.1482,1907.943153665733,1843.0456768328665
2024-01-09,1826.6500244140625,1761.9034,1910.7941332389316,1836.3487666194658
2024-01-10,1820.800048828125,1750.9059,1913.6554075526008,1832.2806537763004
2024-01-11,1822.8499755859373,1746.1614,1912.763988403694,1829.462694201847
2024-01-12,1833.25,1747.9062,1910.6307422290008,1829.2684711145002
2024-01-15,1851.5,1755.7092,1911.6615302330824,1833.685365116541
2024-01-16,1848.0,1768.4922,1914.9142585100524,1841.7032292550261
2024-01-17,1779.6500244140625,1784.8082,1915.8852854659367,1850.3467427329683
2024-01-18,1777.25,1802.9528,1913.991281000522,1858.4720405002608
2024-01-19,1764.300048828125,1821.0835,1913.3277225727231,1867.2056112863615
2024-01-23,1784.5,1837.9012,1915.7958844262664,1876.8485422131332
2024-01-24,1788.5999755859375,1852.4686,1918.121976230972,1885.295288115486
2024-01-25,1768.4000244140625,1864.3114,1917.4201711118135,1890.8657855559068
2024-01-29,1822.9000244140625,1873.3811,1915.858490455624,1894.6197952278121
2024-01-30,1823.5999755859373,1879.9417,1916.8965840706169,1898.4191420353086
