Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,2048.85009765625,2062.8687,2054.535161511219,2058.7019307556093
2024-01-02,2030.050048828125,2048.9165,2054.629202969249,2051.7728514846244
2024-01-03,2090.050048828125,2030.372,2055.2982704808906,2042.8351352404452
2024-01-04,2148.14990234375,2014.0686,2056.0569871595635,2035.0627935797818
2024-01-05,2172.39990234375,2003.6305,2056.83465332496,2030.23257666248
2024-01-08,2196.35009765625,1999.6514,2057.6279707584727,2028.6396853792362
2024-01-09,2167.85009765625,2001.1844,2058.3842608305536,2029.7843304152768
2024-01-10,2150.0,2007.2701,2059.064862953497,2033.1674814767484
2024-01-11,2279.75,2015.4832,2059.65519134121,2037.569195670605
2024-01-12,2292.800048828125,2023.7625,2060.1614650435445,2041.9619825217724
2024-01-15,2292.800048828125,2031.66,2060.6075400791765,2046.1337700395884
2024-01-16,2309.699951171875,2038.3062,2061.0280851150587,2049.6671425575296
2024-01-17,2288.0,2043.558,2061.4597572439643,2052.508878621982
2024-01-18,2255.39990234375,2047.7772,2061.9329211240656,2054.855060562033
2024-01-19,2301.85009765625,2050.2747,2062.465637452505,2056.3701687262524
2024-01-23,2279.5,2051.5942,2063.0609795577952,2057.3275897788976
2024-01-24,2302.449951171875,2052.8215,2063.707926524729,2058.2647132623642
2024-01-25,2307.14990234375,2054.655,2064.3852629451967,2059.520131472598
2024-01-29,2409.0,2057.287,2065.067312122172,2061.177156061086
2024-01-30,2452.949951171875,2060.4746,2065.730049926635,2063.102324963317
