Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,139.85000610351562,134.64925,139.6364636567365,137.14285682836825
2024-01-02,139.60000610351562,133.78519,139.61426971033822,136.6997298551691
2024-01-03,135.35000610351562,132.20723,139.62567265084553,135.91645132542277
2024-01-04,134.25,130.29727,139.6622384438962,134.9797542219481
2024-01-05,133.64999389648438,128.39285,139.71368572324488,134.05326786162243
2024-01-08,132.0,126.76121,139.7736633142055,133.26743665710273
2024-01-09,133.64999389648438,125.59898,139.83850721149474,132.71874360574736
2024-01-10,134.10000610351562,125.02615,139.90612511331562,132.46613755665783
2024-01-11,134.89999389648438,125.07782,139.9753241301775,132.52657206508877
2024-01-12,135.3000030517578,125.717545,140.04542432732077,132.8814846636604
2024-01-15,134.89999389648438,126.8302,140.11603816420296,133.47311908210148
2024-01-16,137.25,128.29137,140.18694475678024,134.23915737839013
2024-01-17,131.64999389648438,129.94987,140.2580182092872,135.1039441046436
2024-01-18,131.0,131.65268,140.32918676578805,135.990933382894
2024-01-19,134.25,133.21466,140.4004095280509,136.80753476402543
2024-01-23,130.10000610351562,134.51262,140.47166318559488,137.49214159279745
2024-01-24,135.14999389648438,135.48499,140.5429344523074,138.0139622261537
2024-01-25,133.75,136.1304,140.61421575559527,138.37230787779765
2024-01-29,135.0,136.48663,140.68550277936015,138.58606638968007
2024-01-30,134.6999969482422,136.61433,140.75679306358555,138.68556153179276
