Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,3811.10009765625,3644.0864,3792.632049717293,3718.3592248586465
2024-01-02,3783.199951171875,3625.2725,3791.978453287968,3708.6254766439843
2024-01-03,3691.75,3584.3,3791.42399932885,3687.861999664425
2024-01-04,3666.800048828125,3531.302,3790.9640813068704,3661.1330406534353
2024-01-05,3737.89990234375,3475.8013,3790.594323891748,3633.197811945874
2024-01-08,3678.300048828125,3425.6953,3790.31055428459,3608.002927142295
2024-01-09,3689.89990234375,3386.7297,3790.1087928113775,3588.4192464056887
2024-01-10,3713.050048828125,3362.6426,3789.9852439847327,3576.3139219923664
2024-01-11,3735.550048828125,3355.1003,3789.9362879794144,3572.518293989707
2024-01-12,3882.800048828125,3363.1677,3789.958472502359,3576.56308625118
2024-01-15,3903.800048828125,3384.3645,3790.048505038981,3587.2065025194906
2024-01-16,3861.300048828125,3415.847,3790.203245458328,3603.025122729164
2024-01-17,3884.60009765625,3454.1714,3790.419698960489,3622.2955494802445
2024-01-18,3902.60009765625,3495.5142,3790.695009350404,3643.1046046752017
2024-01-19,3943.050048828125,3536.4058,3791.0264526229776,3663.7161263114886
2024-01-23,3858.25,3574.1387,3791.411430845085,3682.7750654225424
2024-01-24,3841.800048828125,3607.3074,3791.847466320727,3699.5774331603634
2024-01-25,3810.300048828125,3635.4177,3792.332196026236,3713.8749480131182
2024-01-29,3801.0,3658.585,3792.863366303028,3725.724183151514
2024-01-30,3800.550048828125,3677.0176,3793.438827795989,3735.2282138979945
