Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,205.3500061035156,201.78539,205.0415098586928,203.4134499293464
2024-01-02,207.0500030517578,201.49867,205.08884348783465,203.29375674391733
2024-01-03,208.25,200.4961,205.13647110906768,202.81628555453386
2024-01-04,214.6499938964844,199.23538,205.1836247568993,202.20950237844966
2024-01-05,216.4499969482422,198.02147,205.23043463911927,201.62595231955964
2024-01-08,217.9499969482422,197.03336,205.27700362500988,201.15518181250494
2024-01-09,216.6499938964844,196.3288,205.32340394362652,200.82610197181327
2024-01-10,212.1000061035156,195.9637,205.36968616975187,200.66669308487593
2024-01-11,211.8500061035156,195.8911,205.41588571339344,200.65349285669672
2024-01-12,223.3999938964844,196.02977,205.46202736687675,200.74589868343838
2024-01-15,233.5,196.29257,205.50812848855347,200.90034924427675
2024-01-16,235.1000061035156,196.62852,205.55420123187736,201.0913606159387
2024-01-17,232.0500030517578,197.01933,205.60025410609157,201.30979205304578
2024-01-18,233.5500030517578,197.43665,205.6462930689444,201.54147153447218
2024-01-19,242.0500030517578,197.93596,205.69232229175472,201.81414114587736
2024-01-23,229.8999938964844,198.53152,205.7383446950722,202.1349323475361
2024-01-24,234.3500061035156,199.22777,205.7843623237204,202.5060661618602
2024-01-25,234.0500030517578,200.05444,205.8303766093828,202.9424083046914
2024-01-29,252.5,200.94495,205.876388554453,203.4106692772265
2024-01-30,249.1999969482422,201.88339,205.92239886075717,203.90289443037858
