Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,3002.10009765625,2864.7524,3060.8463454696675,2962.799372734834
2024-01-02,2995.199951171875,2812.8867,3065.8485131201337,2939.3676065600666
2024-01-03,3058.35009765625,2730.838,3069.069601808954,2899.9538009044772
2024-01-04,3067.85009765625,2644.3967,3072.2951758187005,2858.34593790935
2024-01-05,3065.550048828125,2571.9739,3074.226724055124,2823.100312027562
2024-01-08,3044.550048828125,2522.8438,3076.132930626304,2799.488365313152
2024-01-09,3115.449951171875,2500.2173,3078.51182171702,2789.3645608585102
2024-01-10,3173.60009765625,2502.8381,3080.906000233173,2791.8720501165863
2024-01-11,3175.800048828125,2526.1711,3082.9759282021746,2804.5735141010873
2024-01-12,3212.14990234375,2564.1096,3085.044322643662,2824.576961321831
2024-01-15,3193.300048828125,2610.42,3087.3033812181093,2848.8616906090547
2024-01-16,3166.10009765625,2659.5586,3089.56109542885,2874.559847714425
2024-01-17,3147.85009765625,2706.7544,3091.7031921778616,2899.2287960889307
2024-01-18,3151.75,2748.7754,3093.847950337392,2921.3116751686957
2024-01-19,3210.050048828125,2783.708,3096.0623213057725,2939.885160652886
2024-01-23,3164.14990234375,2811.1396,3098.274055722329,2954.7068278611646
2024-01-24,3222.75,2831.6597,3100.4438307606124,2966.0517653803063
2024-01-25,3231.800048828125,2846.704,3102.6158311659547,2974.659915582977
2024-01-29,3246.39990234375,2858.1638,3104.8131049344297,2981.4884524672148
2024-01-30,3054.949951171875,2867.9182,3107.008655999044,2987.463427999522
