Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,4038.35009765625,3999.231,4145.350046689742,4072.290523344871
2024-01-02,3892.5,3959.5786,4147.416084493778,4053.497342246889
2024-01-03,3887.60009765625,3895.543,4149.006617459016,4022.2748087295076
2024-01-04,3861.0,3825.469,4150.505485506762,3987.987242753381
2024-01-05,3877.050048828125,3763.219,4151.981296734386,3957.600148367193
2024-01-08,3884.25,3719.339,4153.4515994047215,3936.3952997023607
2024-01-09,3870.449951171875,3699.6616,4154.920573963118,3927.2910869815587
2024-01-10,3842.550048828125,3706.0562,4156.389228839339,3931.2227144196695
2024-01-11,3888.800048828125,3736.485,4157.857806744011,3947.1714033720054
2024-01-12,3870.85009765625,3786.2896,4159.326366116823,3972.8079830584115
2024-01-15,3832.10009765625,3848.1433,4160.794921027816,4004.469110513908
2024-01-16,3792.300048828125,3914.3848,4162.263474864561,4038.3241374322806
2024-01-17,3751.10009765625,3977.9993,4163.732028442667,4070.8656642213336
2024-01-18,3691.14990234375,4033.1294,4165.200581958501,4099.16499097925
2024-01-19,3699.449951171875,4074.8242,4166.669135459342,4120.746667729671
2024-01-23,3616.699951171875,4100.921,4168.137688956574,4134.529344478287
2024-01-24,3635.0,4111.321,4169.606242452936,4140.463621226469
2024-01-25,3616.449951171875,4108.2295,4171.07479594909,4139.652147974545
2024-01-29,3669.050048828125,4095.6677,4172.543349445193,4134.105524722596
2024-01-30,3704.75,4077.8723,4174.011902941284,4125.942101470642
