Date,Actual Price,LSTM Forecast,ARIMA Forecast,Ensemble
2024-01-01,1251.0,1219.1753,1248.6250002727006,1233.9001501363505
2024-01-02,1281.550048828125,1222.6189,1249.1383876850732,1235.8786438425366
2024-01-03,1300.1500244140625,1225.9448,1249.816870144901,1237.8808350724505
2024-01-04,1296.6500244140625,1228.8893,1250.4579597210409,1239.6736298605206
2024-01-05,1286.9000244140625,1231.1663,1251.0878240576585,1241.1270620288292
2024-01-08,1271.75,1232.6605,1251.707334796959,1242.1839173984795
2024-01-09,1289.3499755859375,1233.1758,1252.319164380435,1242.7474821902174
2024-01-10,1329.199951171875,1232.5829,1252.9251327431084,1242.7540163715544
2024-01-11,1325.6500244140625,1230.8818,1253.5266462278703,1242.2042231139353
2024-01-12,1308.0,1228.3269,1254.1247718853367,1241.2258359426683
2024-01-15,1313.1500244140625,1225.1356,1254.7203213776993,1239.9279606888497
2024-01-16,1302.3499755859375,1221.6293,1255.313911886867,1238.4716059434336
2024-01-17,1294.0,1218.0734,1255.9060127362595,1236.9897063681296
2024-01-18,1322.949951171875,1214.8535,1256.496980810903,1235.6752404054514
2024-01-19,1327.949951171875,1212.1946,1257.087087495169,1234.6408437475845
2024-01-23,1409.0,1209.9978,1257.676539156549,1233.8371695782746
2024-01-24,1417.3499755859375,1208.9346,1258.2654927220692,1233.6000463610346
2024-01-25,1369.6500244140625,1209.2432,1258.8540675229824,1234.0486337614911
2024-01-29,1336.8499755859375,1210.9467,1259.4423543017722,1235.1945271508862
2024-01-30,1317.0999755859375,1213.9634,1260.0304220613025,1236.9969110306513
