Date,Close,Predicted
2024-01-01,1483.75,1396.2343
2024-01-02,1469.550048828125,1386.8046
2024-01-03,1437.75,1366.9944
2024-01-04,1419.949951171875,1340.6945
2024-01-05,1432.800048828125,1312.2528
2024-01-08,1447.9000244140625,1285.6254
2024-01-09,1460.4000244140625,1264.3179
2024-01-10,1492.0999755859375,1250.8474
2024-01-11,1484.800048828125,1246.5757
2024-01-12,1540.800048828125,1251.5016
2024-01-15,1588.199951171875,1264.6868
2024-01-16,1555.449951171875,1284.5337
2024-01-17,1575.9000244140625,1308.8912
2024-01-18,1567.550048828125,1335.1155
2024-01-19,1567.949951171875,1360.4023
2024-01-23,1523.6500244140625,1382.3752
2024-01-24,1576.4000244140625,1399.7003
2024-01-25,1550.25,1411.8695
2024-01-29,1574.550048828125,1419.0695
2024-01-30,1559.300048828125,1421.8987
