Date,Close,Predicted
2024-01-01,381.79998779296875,351.81985
2024-01-02,392.6499938964844,349.63922
2024-01-03,384.54998779296875,345.34808
2024-01-04,384.75,340.5953
2024-01-05,384.25,336.5196
2024-01-08,380.3999938964844,333.85504
2024-01-09,385.3500061035156,332.89926
2024-01-10,382.04998779296875,333.60605
2024-01-11,384.3500061035156,335.66055
2024-01-12,381.1000061035156,338.3922
2024-01-15,384.6499938964844,341.23758
2024-01-16,381.8999938964844,343.8316
2024-01-17,379.6499938964844,345.913
2024-01-18,375.6499938964844,347.4995
2024-01-19,383.25,348.63354
2024-01-23,375.29998779296875,349.43845
2024-01-24,382.6000061035156,350.08032
2024-01-25,389.3999938964844,350.7285
2024-01-29,412.79998779296875,351.40887
2024-01-30,402.54998779296875,352.2749
