Date,Close,Predicted
2024-01-01,877.5999755859375,846.4168
2024-01-02,870.2000122070312,841.7544
2024-01-03,837.6500244140625,830.7829
2024-01-04,837.0999755859375,815.5283
2024-01-05,829.4000244140625,798.40155
2024-01-08,821.9500122070312,781.8133
2024-01-09,821.4000244140625,767.9601
2024-01-10,829.7999877929688,758.6001
2024-01-11,822.0499877929688,754.84015
2024-01-12,825.7999877929688,756.98157
2024-01-15,825.1500244140625,764.5008
2024-01-16,832.2999877929688,776.40137
2024-01-17,812.6500244140625,791.22015
2024-01-18,803.6500244140625,807.3962
2024-01-19,816.6500244140625,823.28485
2024-01-23,790.4000244140625,837.56305
2024-01-24,812.2000122070312,849.3281
2024-01-25,815.7000122070312,858.05334
2024-01-29,811.7000122070312,863.7355
2024-01-30,812.0,866.6611
