Date,Close,Predicted
2024-01-01,1676.4000244140625,1615.4985
2024-01-02,1686.199951171875,1604.4991
2024-01-03,1677.6500244140625,1587.1504
2024-01-04,1701.949951171875,1567.5614
2024-01-05,1709.5,1549.1786
2024-01-08,1696.3499755859375,1534.7329
2024-01-09,1682.449951171875,1526.0835
2024-01-10,1671.8499755859375,1524.0602
2024-01-11,1669.25,1528.547
2024-01-12,1651.9000244140625,1538.6198
2024-01-15,1632.4000244140625,1553.1182
2024-01-16,1623.5,1570.308
2024-01-17,1586.1500244140625,1588.3972
2024-01-18,1581.1500244140625,1605.792
2024-01-19,1600.5,1620.926
2024-01-23,1582.5,1632.59
2024-01-24,1620.8499755859375,1640.1945
2024-01-25,1630.1500244140625,1643.5657
2024-01-29,1636.949951171875,1642.9415
2024-01-30,1590.550048828125,1639.0483
