Date,Close,Predicted
2024-01-01,2654.75,2545.7231
2024-01-02,2613.800048828125,2545.3667
2024-01-03,2606.550048828125,2540.7239
2024-01-04,2592.550048828125,2533.598
2024-01-05,2620.050048828125,2525.858
2024-01-08,2578.25,2518.7153
2024-01-09,2579.75,2512.9563
2024-01-10,2577.39990234375,2509.2283
2024-01-11,2536.199951171875,2507.7378
2024-01-12,2544.0,2508.5244
2024-01-15,2573.199951171875,2511.3257
2024-01-16,2569.10009765625,2515.695
2024-01-17,2562.89990234375,2520.9077
2024-01-18,2548.0,2526.5964
2024-01-19,2565.39990234375,2532.3655
2024-01-23,2375.550048828125,2537.7039
2024-01-24,2441.64990234375,2542.399
2024-01-25,2428.300048828125,2546.4187
2024-01-29,2444.39990234375,2549.9902
2024-01-30,2458.64990234375,2553.3916
