Date,Close,Predicted
2024-01-01,610.4000244140625,535.0443
2024-01-02,617.0,531.836
2024-01-03,593.0499877929688,524.3692
2024-01-04,590.5,514.9822
2024-01-05,587.0,505.52963
2024-01-08,577.6500244140625,497.2721
2024-01-09,575.9500122070312,490.9961
2024-01-10,580.0499877929688,487.10428
2024-01-11,576.9500122070312,485.6982
2024-01-12,582.0499877929688,486.58813
2024-01-15,574.6500244140625,489.34344
2024-01-16,579.5499877929688,493.55963
2024-01-17,560.25,498.88876
2024-01-18,554.9000244140625,504.93994
2024-01-19,557.0999755859375,511.1608
2024-01-23,541.4000244140625,517.2291
2024-01-24,565.1500244140625,522.99286
2024-01-25,567.2000122070312,528.3745
2024-01-29,567.9000244140625,533.4517
2024-01-30,569.25,538.31934
