Date,Close,Predicted
2024-01-01,2590.25,2506.576
2024-01-02,2611.699951171875,2499.6506
2024-01-03,2583.300048828125,2479.8218
2024-01-04,2596.64990234375,2451.9358
2024-01-05,2607.699951171875,2421.0388
2024-01-08,2587.35009765625,2391.8582
2024-01-09,2580.5,2368.1917
2024-01-10,2650.10009765625,2352.8687
2024-01-11,2719.800048828125,2347.1384
2024-01-12,2741.449951171875,2351.0452
2024-01-15,2788.25,2363.4243
2024-01-16,2749.25,2382.4363
2024-01-17,2723.14990234375,2405.8948
2024-01-18,2735.89990234375,2431.6448
2024-01-19,2734.89990234375,2457.2058
2024-01-23,2657.14990234375,2480.6519
2024-01-24,2687.75,2500.5369
2024-01-25,2706.14990234375,2516.1152
2024-01-29,2896.10009765625,2527.2607
2024-01-30,2815.25,2534.409
