Date,Close,Predicted
2024-01-01,5319.7998046875,5036.6616
2024-01-02,5288.85009765625,5022.296
2024-01-03,5253.7998046875,4979.0664
2024-01-04,5361.2998046875,4919.9307
2024-01-05,5272.35009765625,4856.895
2024-01-08,5177.35009765625,4800.1245
2024-01-09,5122.39990234375,4756.8433
2024-01-10,5086.64990234375,4731.8813
2024-01-11,5136.7001953125,4726.8516
2024-01-12,5151.10009765625,4740.9946
2024-01-15,5177.35009765625,4771.5835
2024-01-16,5130.60009765625,4814.2183
2024-01-17,5061.7001953125,4863.392
2024-01-18,5015.14990234375,4913.829
2024-01-19,5138.64990234375,4961.1797
2024-01-23,5048.10009765625,5002.713
2024-01-24,5142.25,5037.197
2024-01-25,5141.89990234375,5065.191
2024-01-29,5136.89990234375,5087.097
2024-01-30,5091.75,5103.7583
