Date,Close,Predicted
2024-01-01,477.1499938964844,436.89484
2024-01-02,469.20001220703125,433.67603
2024-01-03,455.8999938964844,425.23245
2024-01-04,452.3999938964844,413.80234
2024-01-05,456.6000061035156,401.9127
2024-01-08,450.3500061035156,391.78598
2024-01-09,450.75,385.0518
2024-01-10,453.6000061035156,382.53043
2024-01-11,448.20001220703125,384.24588
2024-01-12,465.45001220703125,389.48352
2024-01-15,494.6000061035156,397.1022
2024-01-16,485.0,405.83014
2024-01-17,482.3999938964844,414.4714
2024-01-18,482.6499938964844,422.00854
2024-01-19,485.04998779296875,427.76053
2024-01-23,469.8999938964844,431.49344
2024-01-24,478.04998779296875,433.5442
2024-01-25,470.0,434.56616
2024-01-29,473.0,435.2498
2024-01-30,472.5,436.10953
