Date,Close,Predicted
2024-01-01,1251.0,1219.1753
2024-01-02,1281.550048828125,1222.6189
2024-01-03,1300.1500244140625,1225.9448
2024-01-04,1296.6500244140625,1228.8893
2024-01-05,1286.9000244140625,1231.1663
2024-01-08,1271.75,1232.6605
2024-01-09,1289.3499755859375,1233.1758
2024-01-10,1329.199951171875,1232.5829
2024-01-11,1325.6500244140625,1230.8818
2024-01-12,1308.0,1228.3269
2024-01-15,1313.1500244140625,1225.1356
2024-01-16,1302.3499755859375,1221.6293
2024-01-17,1294.0,1218.0734
2024-01-18,1322.949951171875,1214.8535
2024-01-19,1327.949951171875,1212.1946
2024-01-23,1409.0,1209.9978
2024-01-24,1417.3499755859375,1208.9346
2024-01-25,1369.6500244140625,1209.2432
2024-01-29,1336.8499755859375,1210.9467
2024-01-30,1317.0999755859375,1213.9634
