Date,Close,Predicted
2024-01-01,4038.35009765625,3999.231
2024-01-02,3892.5,3959.5786
2024-01-03,3887.60009765625,3895.543
2024-01-04,3861.0,3825.469
2024-01-05,3877.050048828125,3763.219
2024-01-08,3884.25,3719.339
2024-01-09,3870.449951171875,3699.6616
2024-01-10,3842.550048828125,3706.0562
2024-01-11,3888.800048828125,3736.485
2024-01-12,3870.85009765625,3786.2896
2024-01-15,3832.10009765625,3848.1433
2024-01-16,3792.300048828125,3914.3848
2024-01-17,3751.10009765625,3977.9993
2024-01-18,3691.14990234375,4033.1294
2024-01-19,3699.449951171875,4074.8242
2024-01-23,3616.699951171875,4100.921
2024-01-24,3635.0,4111.321
2024-01-25,3616.449951171875,4108.2295
2024-01-29,3669.050048828125,4095.6677
2024-01-30,3704.75,4077.8723
