Date,Close,Predicted
2024-01-01,6701.10009765625,6359.3086
2024-01-02,6665.0498046875,6268.1665
2024-01-03,6986.5,6115.271
2024-01-04,6922.14990234375,5940.4956
2024-01-05,6978.5,5774.6055
2024-01-08,6983.85009765625,5640.972
2024-01-09,7093.89990234375,5555.0767
2024-01-10,7053.75,5524.6357
2024-01-11,7298.85009765625,5550.7397
2024-01-12,7301.9501953125,5627.535
2024-01-15,7301.9501953125,5743.017
2024-01-16,7293.9501953125,5882.102
2024-01-17,7165.9501953125,6030.6104
2024-01-18,7083.60009765625,6174.812
2024-01-19,7136.5498046875,6303.0503
2024-01-23,7095.89990234375,6405.806
2024-01-24,7212.85009765625,6477.616
2024-01-25,7597.5,6517.906
2024-01-29,7548.7998046875,6530.579
2024-01-30,7566.39990234375,6520.7837
