Date,Close,Predicted
2024-01-01,648.7000122070312,667.3709
2024-01-02,645.5,661.3352
2024-01-03,637.2000122070312,654.4884
2024-01-04,647.9500122070312,648.2552
2024-01-05,646.75,643.78406
2024-01-08,645.8499755859375,641.83356
2024-01-09,640.9000244140625,642.6984
2024-01-10,644.9500122070312,646.27356
2024-01-11,644.0,652.3393
2024-01-12,637.5999755859375,660.3307
2024-01-15,614.4500122070312,669.2751
2024-01-16,611.25,678.1418
2024-01-17,606.5999755859375,685.93396
2024-01-18,607.7999877929688,691.8899
2024-01-19,615.9000244140625,695.3049
2024-01-23,586.1500244140625,695.9288
2024-01-24,581.6500244140625,693.874
2024-01-25,579.0,689.5178
2024-01-29,578.5499877929688,683.45325
2024-01-30,575.0,676.3994
