Date,Close,Predicted
2024-01-01,1297.1500244140625,1280.6978
2024-01-02,1278.0999755859375,1270.4668
2024-01-03,1244.199951171875,1253.1345
2024-01-04,1247.5,1233.3804
2024-01-05,1248.300048828125,1214.9624
2024-01-08,1228.949951171875,1200.5255
2024-01-09,1235.6500244140625,1191.7701
2024-01-10,1240.9000244140625,1189.569
2024-01-11,1249.4000244140625,1193.6423
2024-01-12,1308.050048828125,1202.9943
2024-01-15,1337.6500244140625,1216.2437
2024-01-16,1320.4000244140625,1231.8588
2024-01-17,1326.75,1248.2018
2024-01-18,1355.1500244140625,1263.6707
2024-01-19,1389.9000244140625,1276.8447
2024-01-23,1366.6500244140625,1286.7726
2024-01-24,1407.949951171875,1293.3214
2024-01-25,1322.050048828125,1296.9045
2024-01-29,1314.3499755859375,1298.0902
2024-01-30,1317.8499755859375,1297.4674
