Date,Close,Predicted
2024-01-01,468.04998779296875,450.32245
2024-01-02,470.3500061035156,448.91678
2024-01-03,477.25,446.17523
2024-01-04,476.3999938964844,442.9263
2024-01-05,473.95001220703125,439.87195
2024-01-08,465.5,437.48843
2024-01-09,464.54998779296875,435.97147
2024-01-10,463.29998779296875,435.42126
2024-01-11,462.6499938964844,435.79916
2024-01-12,466.70001220703125,436.99258
2024-01-15,467.6000061035156,438.8067
2024-01-16,472.29998779296875,441.02368
2024-01-17,466.6000061035156,443.3746
2024-01-18,465.5,445.67615
2024-01-19,471.5,447.7504
2024-01-23,459.29998779296875,449.45575
2024-01-24,463.6000061035156,450.7386
2024-01-25,455.6499938964844,451.6222
2024-01-29,449.79998779296875,452.1849
2024-01-30,438.04998779296875,452.5515
