Date,Close,Predicted
2024-01-01,205.35000610351562,201.78539
2024-01-02,207.0500030517578,201.49867
2024-01-03,208.25,200.4961
2024-01-04,214.64999389648438,199.23538
2024-01-05,216.4499969482422,198.02147
2024-01-08,217.9499969482422,197.03336
2024-01-09,216.64999389648438,196.3288
2024-01-10,212.10000610351562,195.9637
2024-01-11,211.85000610351562,195.8911
2024-01-12,223.39999389648438,196.02977
2024-01-15,233.5,196.29257
2024-01-16,235.10000610351562,196.62852
2024-01-17,232.0500030517578,197.01933
2024-01-18,233.5500030517578,197.43665
2024-01-19,242.0500030517578,197.93596
2024-01-23,229.89999389648438,198.53152
2024-01-24,234.35000610351562,199.22777
2024-01-25,234.0500030517578,200.05444
2024-01-29,252.5,200.94495
2024-01-30,249.1999969482422,201.88339
