Date,Close,Predicted
2024-01-01,2917.199951171875,2799.7937
2024-01-02,2932.39990234375,2718.1687
2024-01-03,3003.0,2586.3887
2024-01-04,2998.300048828125,2439.5388
2024-01-05,3006.60009765625,2304.2668
2024-01-08,2963.5,2199.953
2024-01-09,3014.60009765625,2137.7595
2024-01-10,3098.199951171875,2122.4333
2024-01-11,3080.89990234375,2151.9565
2024-01-12,3104.10009765625,2218.7178
2024-01-15,3089.5,2311.321
2024-01-16,3056.5,2417.7742
2024-01-17,2971.050048828125,2526.152
2024-01-18,2918.89990234375,2626.7764
2024-01-19,2915.64990234375,2711.2407
2024-01-23,2896.550048828125,2775.6763
2024-01-24,2903.449951171875,2819.7048
2024-01-25,2893.60009765625,2845.6763
2024-01-29,3064.64990234375,2855.8005
2024-01-30,3091.10009765625,2854.0332
