Date,Close,Predicted
2024-01-01,184.9499969482422,165.2907
2024-01-02,182.14999389648438,163.7949
2024-01-03,182.35000610351562,160.16411
2024-01-04,186.89999389648438,155.41891
2024-01-05,185.9499969482422,150.54971
2024-01-08,183.60000610351562,146.36293
2024-01-09,184.64999389648438,143.37099
2024-01-10,185.60000610351562,141.84357
2024-01-11,184.35000610351562,141.77512
2024-01-12,183.5,142.93564
2024-01-15,188.64999389648438,144.98114
2024-01-16,186.8000030517578,147.56119
2024-01-17,185.64999389648438,150.34206
2024-01-18,188.1999969482422,153.0724
2024-01-19,191.85000610351562,155.55002
2024-01-23,187.10000610351562,157.6983
2024-01-24,189.25,159.5538
2024-01-25,189.6999969482422,161.22612
2024-01-29,190.89999389648438,162.80394
2024-01-30,187.89999389648438,164.38371
