Date,Close,Predicted
2024-01-01,7299.0498046875,7237.5845
2024-01-02,7430.0498046875,7231.835
2024-01-03,7384.7998046875,7213.4624
2024-01-04,7705.5498046875,7186.6235
2024-01-05,7711.14990234375,7154.9663
2024-01-08,7736.0,7122.286
2024-01-09,7725.4501953125,7091.5073
2024-01-10,7680.5498046875,7065.328
2024-01-11,7669.75,7045.308
2024-01-12,7661.0498046875,7032.3145
2024-01-15,7478.0,7028.7134
2024-01-16,7456.64990234375,7034.503
2024-01-17,7358.85009765625,7050.109
2024-01-18,7265.5498046875,7075.857
2024-01-19,7319.10009765625,7109.413
2024-01-23,7070.7001953125,7146.873
2024-01-24,7055.2998046875,7184.557
2024-01-25,7085.5,7218.8047
2024-01-29,7191.64990234375,7246.6685
2024-01-30,6817.2001953125,7266.588
