Date,Close,Predicted
2024-01-01,309.75,298.85953
2024-01-02,306.0,293.11783
2024-01-03,306.20001220703125,282.69205
2024-01-04,317.1000061035156,270.66507
2024-01-05,314.95001220703125,259.4453
2024-01-08,316.45001220703125,250.76526
2024-01-09,319.75,245.68965
2024-01-10,313.3500061035156,244.58823
2024-01-11,312.8999938964844,247.12515
2024-01-12,312.6499938964844,252.60338
2024-01-15,317.29998779296875,260.05185
2024-01-16,311.5,268.47104
2024-01-17,309.29998779296875,276.92453
2024-01-18,299.29998779296875,284.72772
2024-01-19,308.45001220703125,291.31195
2024-01-23,302.6000061035156,296.38745
2024-01-24,308.8500061035156,299.91785
2024-01-25,314.75,302.09772
2024-01-29,324.54998779296875,303.168
2024-01-30,315.45001220703125,303.51648
