Date,Close,Predicted
2024-01-01,226.02499389648438,224.49577
2024-01-02,228.125,219.08354
2024-01-03,230.52499389648438,210.67796
2024-01-04,226.3249969482422,202.0733
2024-01-05,226.5500030517578,195.26836
2024-01-08,227.5,191.41687
2024-01-09,229.97500610351562,190.86269
2024-01-10,225.625,193.3614
2024-01-11,229.35000610351562,198.18356
2024-01-12,229.125,204.40306
2024-01-15,229.97500610351562,211.05164
2024-01-16,236.4250030517578,217.29245
2024-01-17,235.8249969482422,222.56342
2024-01-18,236.60000610351562,226.56116
2024-01-19,240.47500610351562,229.18532
2024-01-23,231.52499389648438,230.51775
2024-01-24,238.5749969482422,230.72652
2024-01-25,237.1999969482422,230.12085
2024-01-29,246.3249969482422,228.98851
2024-01-30,252.10000610351562,227.6622
