Date,Open,High,Low,Close,Adj Close,Volume
2014-09-05,2872.0,2901.949951171875,2859.89990234375,2880.75,2619.68994140625,262632
2014-09-08,2875.0,2924.39990234375,2856.0,2915.64990234375,2651.427734375,393871
2014-09-09,2930.0,2932.0,2903.0,2910.0,2646.289794921875,194446
2014-09-10,2891.050048828125,2919.949951171875,2885.0,2906.949951171875,2643.515869140625,185112
2014-09-11,2905.0,2924.0,2876.25,2917.10009765625,2652.746826171875,280993
2014-09-12,2921.0,2979.0,2921.0,2971.800048828125,2702.489501953125,453657
2014-09-15,2970.89990234375,2974.39990234375,2930.0,2962.60009765625,2694.122802734375,287604
2014-09-16,2955.0,2980.300048828125,2931.0,2950.35009765625,2682.983154296875,360771
2014-09-17,2950.0,2985.0,2916.25,2967.199951171875,2698.305908203125,313982
2014-09-18,2978.0,3060.0,2960.0,3042.699951171875,2766.964111328125,369872
2014-09-19,3045.199951171875,3094.0,3030.0,3082.39990234375,2803.06640625,276972
2014-09-22,3074.300048828125,3085.0,3041.5,3066.199951171875,2788.334228515625,228956
2014-09-23,3079.0,3112.0,3054.10009765625,3061.800048828125,2784.3330078125,331237
2014-09-24,3075.0,3090.0,3031.0,3071.800048828125,2793.4267578125,211358
2014-09-25,3075.0,3100.0,3043.0,3057.25,2780.195556640625,318285
2014-09-26,3040.300048828125,3087.0,2961.89990234375,3038.0,2762.68994140625,290099
2014-09-29,3036.0,3037.0,3001.85009765625,3008.14990234375,2735.545166015625,217945
2014-09-30,3018.0,3078.0,3013.800048828125,3062.85009765625,2785.2880859375,293390
2014-10-01,3048.0,3081.89990234375,2961.14990234375,2970.949951171875,2701.71630859375,513843
2014-10-07,2971.0,2994.0,2934.0,2938.64990234375,2672.34326171875,295318
2014-10-08,2939.0,2968.0,2924.050048828125,2951.10009765625,2683.665283203125,283872
2014-10-09,2961.0,3013.550048828125,2961.0,3006.199951171875,2733.771728515625,292837
2014-10-10,2990.10009765625,2995.0,2942.0,2966.199951171875,2697.396728515625,249861
2014-10-13,2941.0,2980.0,2925.050048828125,2972.85009765625,2703.4443359375,158747
2014-10-14,2980.10009765625,2992.699951171875,2957.10009765625,2962.10009765625,2693.66796875,176342
2014-10-15,2962.10009765625,2962.10009765625,2962.10009765625,2962.10009765625,2693.66796875,0
2014-10-16,2956.10009765625,2980.0,2912.0,2936.85009765625,2670.706787109375,168761
2014-10-17,2940.0,2960.699951171875,2902.0,2941.10009765625,2674.5712890625,283917
2014-10-20,2978.0,3014.800048828125,2978.0,3003.699951171875,2731.49853515625,196994
2014-10-21,3015.0,3084.75,3010.0,3075.699951171875,2796.9736328125,220013
2014-10-22,3092.0,3189.0,3085.39990234375,3177.199951171875,2889.275146484375,398874
