Date,Open,High,Low,Close,Adj Close,Volume
2014-09-05,466.5,474.375,463.16876220703125,466.34375,360.2108459472656,6468352
2014-09-08,466.5874938964844,473.8125,466.5874938964844,472.70623779296875,365.1253356933594,6517296
2014-09-09,468.5,469.4312438964844,465.0,467.0062561035156,360.72259521484375,4316800
2014-09-10,463.5,463.5,457.5,458.4125061035156,354.084716796875,5080752
2014-09-11,459.25,462.4624938964844,453.82501220703125,460.51873779296875,355.7115173339844,5013032
2014-09-12,461.0,463.5,456.25,458.73748779296875,354.3357238769531,3907552
2014-09-15,458.125,458.5,453.4125061035156,455.1625061035156,351.5743408203125,4958800
2014-09-16,455.75,461.3125,452.95001220703125,456.40625,352.53497314453125,5034904
2014-09-17,459.98748779296875,468.51251220703125,458.88751220703125,467.6312561035156,361.2053527832031,7926120
2014-09-18,459.2437438964844,466.2124938964844,456.8062438964844,462.125,356.9522399902344,9104776
2014-09-19,462.375,473.48748779296875,460.1625061035156,462.7562561035156,357.4399108886719,14755016
2014-09-22,460.0,460.34375,454.0,456.32501220703125,352.47235107421875,8612040
2014-09-23,455.625,460.4312438964844,449.4437561035156,450.88751220703125,348.2723083496094,12962304
2014-09-24,453.75,459.03125,449.78125,455.6000061035156,351.9122619628906,5564560
2014-09-25,456.25,464.8500061035156,455.75,461.375,356.3729248046875,24975512
2014-09-26,460.625,465.03125,457.5625,460.01873779296875,355.3253479003906,8864840
2014-09-29,462.625,470.1187438964844,460.13751220703125,468.6312561035156,361.9776916503906,4996144
2014-09-30,468.0249938964844,469.5375061035156,462.63751220703125,468.46875,361.8522644042969,6927368
2014-10-01,465.25,482.4937438964844,465.25,480.9125061035156,371.4639892578125,9470864
2014-10-07,471.1625061035156,486.6187438964844,471.1625061035156,478.9125061035156,369.919189453125,20063456
2014-10-08,473.125,474.0,455.125,456.26873779296875,352.4288024902344,20327680
2014-10-09,462.5,464.25,453.23748779296875,455.8500061035156,352.1053771972656,12432832
2014-10-10,457.5,488.5,446.5874938964844,486.08123779296875,375.4564514160156,45893056
2014-10-13,486.1625061035156,498.125,486.1625061035156,492.8187561035156,380.66058349609375,17726984
2014-10-14,495.625,495.625,487.5,489.7875061035156,378.31915283203125,6860512
2014-10-15,489.7875061035156,489.7875061035156,489.7875061035156,489.7875061035156,378.31915283203125,0
2014-10-16,487.51251220703125,492.2875061035156,481.79376220703125,483.1625061035156,376.0814208984375,10017392
2014-10-17,483.11248779296875,490.3500061035156,479.63751220703125,481.45623779296875,374.7532958984375,8190016
2014-10-20,481.625,482.8187561035156,475.26251220703125,476.54376220703125,370.92950439453125,7702720
2014-10-21,481.23748779296875,481.23748779296875,463.75,471.6187438964844,367.0960388183594,26081384
2014-10-22,476.1625061035156,476.48748779296875,472.0249938964844,474.5062561035156,369.3435974121094,5353320
2014-10-27,481.25,481.25,472.7749938964844,475.3812561035156,370.0246276855469,4767752
2014-10-28,470.625,476.54376220703125,470.625,473.53125,368.58465576171875,6666368
2014-10-29,476.6187438964844,486.5874938964844,476.6187438964844,485.1812438964844,377.6527099609375,8229336
2014-10-30,487.0,497.65625,487.0,493.3187561035156,383.98675537109375,15245208
2014-10-31,498.3812561035156,508.25,498.3812561035156,506.40625,394.1737365722656,8670800
2014-11-03,509.61248779296875,513.75,504.0562438964844,510.73748779296875,397.5450439453125,8578408
2014-11-05,510.625,519.25,507.125,515.5999755859375,401.3298645019531,10241080
2014-11-07,514.7874755859375,522.875,514.7874755859375,520.8250122070312,405.3969421386719,9970400
2014-11-10,521.8812255859375,522.6375122070312,517.5,520.6875,405.28985595703125,5594168
2014-11-11,520.625,520.625,512.9749755859375,515.6500244140625,401.3688659667969,6255088
2014-11-12,515.125,518.8375244140625,512.1375122070312,513.25,399.50067138671875,5392896
2014-11-13,515.25,525.1312255859375,514.0499877929688,522.3250122070312,406.5645751953125,4956680
2014-11-14,524.25,526.4312744140625,521.75,523.9562377929688,407.834228515625,5233176
2014-11-17,523.125,528.4874877929688,518.5125122070312,527.3062744140625,410.4417724609375,5458184
2014-11-18,528.125,528.4749755859375,521.5125122070312,522.7937622070312,406.9292907714844,5267120
