Date,Open,High,Low,Close,Adj Close,Volume
2014-09-05,114.6500015258789,116.81666564941406,113.98332977294922,114.78333282470703,64.61773681640625,6827166
2014-09-08,116.08333587646484,117.23332977294922,114.6500015258789,116.67500305175781,65.68267059326172,11267076
2014-09-09,117.5,117.82499694824219,114.75,115.44166564941406,64.98833465576172,6325902
2014-09-10,114.63333129882812,115.43333435058594,112.51666259765625,112.81666564941406,63.510581970214844,5851686
2014-09-11,112.91666412353516,115.21666717529297,112.76666259765625,113.56666564941406,63.93281173706055,7718454
2014-09-12,113.35832977294922,115.16666412353516,113.35832977294922,113.85832977294922,64.09699249267578,8216670
2014-09-15,113.21666717529297,115.30000305175781,113.21666717529297,113.89166259765625,64.11576080322266,6804804
2014-09-16,113.67500305175781,114.66666412353516,107.75,108.33333587646484,60.9866943359375,10380300
2014-09-17,108.70833587646484,109.36666870117188,104.70833587646484,106.49166870117188,59.94992446899414,12280302
2014-09-18,105.5,110.66666412353516,105.5,110.38333129882812,62.14073944091797,7685136
2014-09-19,110.82499694824219,111.74166870117188,108.83333587646484,109.54166412353516,61.66691970825195,4791246
2014-09-22,109.15833282470703,112.4000015258789,108.68333435058594,111.7249984741211,62.896026611328125,5406630
2014-09-23,112.3499984741211,112.55000305175781,107.875,108.49166870117188,61.0758171081543,5529936
2014-09-24,108.43333435058594,108.95833587646484,104.76666259765625,107.04166412353516,60.25953674316406,6280770
2014-09-25,106.39166259765625,108.49166870117188,101.625,103.38333129882812,58.20006561279297,9209670
2014-09-26,102.66666412353516,107.3499984741211,99.55833435058594,106.57499694824219,59.99680709838867,10273296
2014-09-29,105.94166564941406,109.33333587646484,105.41666412353516,106.21666717529297,59.79508972167969,7123392
2014-09-30,106.11666870117188,109.98332977294922,105.15833282470703,109.23332977294922,61.49333572387695,10994658
2014-10-01,110.00833129882812,110.79166412353516,108.36666870117188,108.80833435058594,61.254085540771484,5219934
2014-10-07,109.0,110.0999984741211,107.39166259765625,108.42500305175781,61.03830337524414,7505598
2014-10-08,108.5,113.0,108.39166259765625,112.44999694824219,63.30419158935547,12987936
2014-10-09,112.75,114.05000305175781,111.44166564941406,111.94999694824219,63.022701263427734,6440190
2014-10-10,112.81666564941406,113.66666412353516,111.3499984741211,111.70833587646484,62.886653900146484,7807674
2014-10-13,111.84166717529297,113.15833282470703,110.66666412353516,111.95833587646484,63.02739334106445,8954280
2014-10-14,111.80833435058594,111.80833435058594,108.84166717529297,109.38333129882812,61.577796936035156,7199514
2014-10-15,109.38333129882812,109.38333129882812,109.38333129882812,109.38333129882812,61.577796936035156,0
2014-10-16,109.38333129882812,113.58333587646484,109.38333129882812,111.04166412353516,62.51133728027344,13594230
2014-10-17,111.36666870117188,112.5,109.90833282470703,111.125,62.55826187133789,4384488
2014-10-20,118.83333587646484,119.17500305175781,114.83333587646484,116.14166259765625,65.38243103027344,21812712
2014-10-21,116.625,116.625,114.16666412353516,114.63333129882812,64.53329467773438,5947722
2014-10-22,115.33333587646484,115.93333435058594,113.86666870117188,114.79166412353516,64.62242126464844,4487274
2014-10-27,115.48332977294922,115.96666717529297,113.07499694824219,114.35832977294922,64.37847137451172,5010000
2014-10-28,114.83333587646484,117.33333587646484,114.6500015258789,116.9749984741211,65.85153198242188,10099908
2014-10-29,117.5,119.66666412353516,116.55000305175781,117.44166564941406,66.11425018310547,10133724
2014-10-30,117.5,117.89166259765625,115.375,117.00833129882812,65.87030029296875,9686604
2014-10-31,117.33333587646484,121.48332977294922,116.66666412353516,120.79166412353516,68.0001449584961,9917442
2014-11-03,121.75,122.1500015258789,119.59166717529297,120.67500305175781,67.9344711303711,5985426
2014-11-05,121.64166259765625,124.25833129882812,121.5,123.38333129882812,69.4591293334961,14223966
2014-11-07,123.41666412353516,127.66666412353516,123.125,126.5250015258789,71.22776794433594,13713732
2014-11-10,127.23332977294922,129.5,126.83333587646484,127.66666412353516,71.8704605102539,10316172
2014-11-11,128.8000030517578,128.89999389648438,127.07499694824219,127.81666564941406,71.95490264892578,11291280
2014-11-12,128.5,129.3333282470703,126.83333587646484,127.55000305175781,71.80477905273438,9465678
2014-11-13,125.16666412353516,125.75,120.84166717529297,121.74166870117188,68.53495788574219,13405242
2014-11-14,121.74166870117188,123.6500015258789,120.16666412353516,122.4749984741211,68.94779968261719,15496140
2014-11-17,122.33333587646484,123.46666717529297,118.8499984741211,121.00833129882812,68.12213134765625,6940470
2014-11-18,120.66666412353516,121.94999694824219,119.75,119.98332977294922,67.54511260986328,6857886
2014-11-19,120.81666564941406,123.125,119.60832977294922,120.25833129882812,67.69991302490234,8041464
2014-11-20,121.31666564941406,121.53333282470703,119.18333435058594,119.96666717529297,67.53572082519531,6292680
